Serial_Num,year,name,max_wind_kt,track,saffir
1980214N11330,1980,ALLEN,165,"{""coordinates"": [[11.0, -30.0], [10.9, -32.2], [10.8, -34.3], [10.7, -36.4], [10.7, -38.6], [10.7, -40.7], [11.0, -42.8], [11.4, -44.8], [11.9, -46.9], [12.3, -49.1], [12.4, -51.4], [12.6, -53.6], [12.8, -55.6], [12.9, -57.5], [13.3, -59.1], [13.6, -61.0], [14.0, -63.0], [14.4, -64.9], [14.8, -66.7], [15.4, -68.6], [15.9, -70.5], [16.5, -72.3], [17.8, -73.8], [18.3, -75.9], [19.2, -78.0], [20.0, -80.1], [20.1, -81.9], [20.4, -83.6], [21.0, -84.8], [21.8, -86.4], [22.2, -87.9], [22.8, -89.2], [23.4, -90.5], [23.9, -91.8], [24.5, -93.0], [25.0, -94.2], [25.2, -95.4], [25.4, -96.1], [25.8, -96.8], [26.1, -97.2], [26.7, -98.1], [27.3, -99.0], [27.7, -99.8], [28.0, -100.9], [28.5, -101.9], [28.9, -102.9]], ""type"": ""LineString""}",5
1980250N13341,1980,FRANCES,100,"{""coordinates"": [[12.5, -19.0], [12.5, -20.0], [12.6, -21.0], [12.7, -21.8], [12.8, -22.5], [12.9, -23.2], [13.0, -24.0], [13.0, -24.8], [13.0, -25.6], [13.0, -26.8], [12.9, -28.0], [12.8, -29.0], [12.8, -29.8], [12.9, -30.5], [13.0, -31.3], [13.2, -32.1], [13.4, -32.9], [13.8, -33.5], [14.2, -34.1], [14.9, -34.6], [15.4, -34.9], [16.0, -35.0], [16.3, -35.3], [16.6, -35.9], [17.0, -36.1], [17.2, -36.9], [17.8, -37.8], [18.3, -38.5], [18.6, -39.6], [18.8, -40.6], [18.9, -42.0], [19.3, -43.4], [19.8, -44.7], [20.2, -45.9], [20.8, -46.9], [21.6, -48.0], [22.5, -48.8], [23.3, -49.6], [24.6, -50.2], [25.8, -50.8], [27.4, -50.8], [28.8, -50.6], [30.2, -50.0], [31.8, -49.2], [33.0, -48.0], [33.9, -47.2], [34.7, -46.4], [35.7, -45.9], [36.7, -45.8], [37.8, -45.8], [39.0, -46.2], [40.0, -46.5], [41.2, -46.4], [42.4, -45.8], [43.6, -44.9], [44.5, -43.2], [45.7, -41.0], [47.0, -39.0], [49.4, -35.5], [51.2, -32.0], [54.0, -29.0]], ""type"": ""LineString""}",3
1981247N16300,1981,FLOYD,100,"{""coordinates"": [[16.2, -60.3], [16.7, -61.1], [17.3, -61.9], [18.0, -62.6], [18.6, -63.3], [19.0, -64.0], [19.5, -64.7], [20.1, -65.5], [20.9, -66.2], [21.7, -67.1], [22.6, -67.7], [23.6, -68.6], [24.5, -69.1], [25.5, -69.1], [26.4, -69.1], [27.5, -68.9], [28.4, -68.5], [29.3, -67.8], [29.9, -67.2], [30.6, -66.5], [31.4, -65.6], [32.0, -64.7], [32.9, -63.0], [33.7, -60.7], [34.2, -58.5], [33.8, -56.3], [33.5, -54.0], [33.6, -51.3], [34.0, -48.7], [34.0, -46.4], [33.8, -44.1], [34.5, -41.7], [35.5, -39.7], [36.6, -38.3], [37.6, -36.9], [39.0, -35.2], [40.6, -33.4]], ""type"": ""LineString""}",3
1981255N14311,1981,HARVEY,115,"{""coordinates"": [[14.0, -49.0], [15.4, -50.7], [17.1, -52.7], [18.4, -54.7], [19.4, -56.3], [20.2, -57.8], [21.2, -59.3], [22.2, -60.6], [23.1, -61.4], [24.1, -62.0], [25.2, -62.5], [26.4, -62.7], [27.6, -62.8], [28.4, -62.6], [29.5, -62.3], [30.8, -61.2], [32.1, -60.3], [33.2, -59.2], [34.2, -58.0], [34.9, -56.8], [35.3, -55.7], [35.7, -54.8], [35.9, -53.8], [36.2, -52.7], [36.5, -51.3], [37.1, -49.9], [37.5, -48.2], [37.9, -46.8], [38.3, -45.2], [38.5, -43.0], [38.3, -40.6], [38.1, -38.0], [37.7, -35.3], [36.7, -32.8]], ""type"": ""LineString""}",4
1981265N14328,1981,IRENE,105,"{""coordinates"": [[13.5, -32.5], [13.3, -33.6], [13.1, -34.9], [12.8, -36.0], [12.6, -37.2], [12.5, -38.4], [12.4, -39.6], [12.5, -40.8], [12.7, -42.2], [13.0, -43.8], [13.3, -45.3], [13.8, -46.7], [14.3, -47.8], [15.0, -48.9], [15.6, -50.1], [16.6, -51.2], [17.4, -52.0], [18.2, -52.8], [19.1, -53.5], [19.7, -54.3], [20.3, -55.1], [21.0, -55.7], [21.8, -56.4], [22.4, -56.8], [23.0, -57.2], [23.8, -57.2], [24.7, -56.9], [25.8, -56.8], [27.0, -56.7], [28.4, -56.2], [29.8, -55.3], [31.3, -54.0], [32.6, -52.6], [34.1, -50.4], [35.9, -47.5], [37.5, -45.1], [38.9, -42.4], [40.0, -39.5], [41.3, -36.1], [42.5, -33.7], [43.7, -32.0], [44.8, -30.3], [45.1, -28.5], [45.4, -25.0], [45.2, -21.0], [44.5, -17.0], [43.6, -11.5], [45.0, -4.0]], ""type"": ""LineString""}",3
1982257N20291,1982,DEBBY,115,"{""coordinates"": [[19.8, -69.5], [20.8, -70.2], [21.5, -71.0], [22.4, -71.8], [23.5, -71.9], [24.6, -71.8], [25.6, -71.0], [26.7, -70.3], [27.8, -69.6], [29.0, -68.5], [30.5, -67.5], [32.1, -66.7], [33.6, -65.8], [35.1, -65.6], [36.4, -65.6], [36.8, -65.6], [37.1, -65.0], [37.6, -63.5], [38.8, -62.3], [40.1, -60.7], [41.6, -58.5], [43.5, -56.1], [45.3, -53.5], [47.0, -50.5], [48.5, -47.1], [50.0, -43.5], [50.8, -39.0], [51.5, -33.5], [51.8, -26.6], [51.5, -19.0]], ""type"": ""LineString""}",4
1983228N27270,1983,ALICIA,100,"{""coordinates"": [[27.3, -90.5], [27.2, -91.0], [27.1, -91.5], [27.0, -92.0], [27.1, -92.4], [27.3, -92.8], [27.4, -93.3], [27.7, -93.7], [27.9, -94.2], [28.1, -94.5], [28.4, -94.8], [28.9, -95.0], [29.1, -95.1], [29.7, -95.5], [30.5, -96.0], [31.5, -96.7], [32.4, -97.4], [33.3, -98.0], [34.4, -98.5], [35.4, -99.0], [36.5, -99.4], [37.6, -99.2], [38.9, -99.0], [40.0, -98.0], [41.2, -97.0]], ""type"": ""LineString""}",3
1984253N29283,1984,DIANA,115,"{""coordinates"": [[28.5, -77.4], [28.6, -78.3], [28.5, -79.2], [28.6, -79.7], [29.0, -79.9], [29.4, -80.1], [29.7, -80.4], [30.1, -80.3], [30.5, -80.0], [30.8, -79.6], [31.3, -79.1], [31.8, -78.7], [32.6, -78.4], [33.4, -78.0], [33.9, -77.7], [34.0, -77.4], [34.0, -77.2], [33.9, -77.1], [33.8, -77.4], [33.9, -77.9], [33.9, -78.0], [34.0, -78.3], [34.3, -78.5], [34.6, -78.5], [35.0, -78.0], [35.3, -77.1], [35.6, -76.0], [36.2, -74.4], [37.2, -72.7], [38.5, -70.3], [41.0, -66.0], [43.5, -61.9], [46.0, -57.8]], ""type"": ""LineString""}",4
1985240N20286,1985,ELENA,110,"{""coordinates"": [[19.8, -74.0], [20.8, -76.0], [21.8, -78.0], [22.6, -80.0], [23.2, -81.8], [24.0, -83.5], [25.0, -85.0], [25.9, -85.8], [26.6, -86.6], [27.3, -87.2], [27.9, -87.3], [28.3, -86.8], [28.4, -86.0], [28.6, -85.3], [28.8, -84.4], [28.8, -84.0], [28.8, -83.8], [28.6, -83.9], [28.6, -84.2], [28.9, -84.8], [29.4, -85.9], [29.7, -87.3], [30.2, -88.8], [30.4, -89.2], [31.0, -90.4], [31.9, -91.8], [32.4, -92.8], [33.2, -93.7], [34.5, -94.0], [35.9, -93.9], [37.0, -93.2], [38.0, -92.5], [38.8, -91.4]], ""type"": ""LineString""}",3
1985260N13336,1985,GLORIA,125,"{""coordinates"": [[13.3, -23.6], [13.8, -24.8], [14.1, -25.9], [14.3, -27.1], [14.6, -28.3], [14.7, -29.6], [14.9, -31.7], [15.0, -33.8], [15.1, -35.9], [15.4, -38.1], [15.8, -39.5], [16.2, -40.9], [16.6, -42.2], [17.0, -43.8], [17.2, -45.1], [17.4, -46.7], [17.5, -48.1], [17.6, -49.8], [17.7, -51.2], [17.7, -52.8], [17.7, -54.2], [17.7, -55.3], [17.8, -56.3], [17.8, -57.1], [17.8, -58.2], [18.4, -59.0], [19.0, -60.2], [19.7, -61.5], [20.4, -62.9], [21.0, -64.2], [21.5, -65.5], [21.9, -66.8], [22.5, -67.9], [23.2, -69.0], [24.2, -70.0], [25.1, -70.9], [26.1, -72.0], [26.9, -73.0], [27.8, -74.0], [28.9, -75.0], [30.0, -75.5], [31.4, -76.2], [33.2, -76.0], [35.2, -75.6], [35.5, -75.5], [38.4, -74.5], [40.6, -73.3], [41.9, -72.8], [45.5, -70.0], [48.1, -67.8], [49.5, -64.5], [50.8, -61.2], [51.5, -57.5], [52.1, -53.8], [52.4, -50.0], [52.5, -47.5], [52.5, -45.0], [52.5, -42.5], [52.5, -40.0], [52.9, -37.9], [53.3, -35.9], [53.8, -34.0], [54.5, -32.0], [55.5, -30.0], [56.6, -29.0]], ""type"": ""LineString""}",4
1985320N21296,1985,KATE,105,"{""coordinates"": [[21.1, -63.8], [21.6, -63.9], [21.7, -64.2], [21.5, -64.8], [21.1, -65.3], [20.7, -66.0], [20.4, -66.4], [20.7, -67.3], [21.1, -68.8], [21.4, -70.0], [21.6, -71.8], [21.6, -73.3], [21.9, -75.1], [22.1, -76.8], [22.1, -78.4], [22.7, -80.2], [23.2, -81.9], [23.9, -83.5], [24.6, -84.5], [25.2, -85.3], [26.0, -86.0], [26.8, -86.5], [27.5, -86.6], [28.3, -86.5], [29.2, -86.1], [30.0, -85.4], [30.2, -85.1], [31.5, -83.5], [32.5, -81.5], [33.7, -79.2], [34.7, -76.2], [34.4, -73.5], [34.0, -72.0], [33.5, -70.5]], ""type"": ""LineString""}",3
1987263N10309,1987,EMILY,110,"{""coordinates"": [[9.8, -51.3], [10.4, -53.0], [10.9, -54.7], [11.4, -56.4], [12.0, -58.0], [12.4, -59.7], [13.1, -61.3], [13.7, -63.1], [14.5, -64.7], [15.1, -66.3], [15.9, -67.7], [16.7, -69.1], [17.8, -70.4], [18.3, -71.0], [19.0, -71.5], [20.0, -72.3], [20.9, -72.8], [22.0, -73.0], [23.2, -73.0], [24.4, -72.7], [26.0, -72.0], [28.0, -70.5], [30.2, -68.0], [32.3, -64.7], [32.4, -64.6], [35.0, -60.0], [38.0, -55.0], [41.2, -49.0], [44.8, -42.5], [49.0, -36.0]], ""type"": ""LineString""}",3
1988253N12306,1988,GILBERT,160,"{""coordinates"": [[12.0, -54.0], [12.7, -55.6], [13.3, -57.1], [14.0, -58.6], [14.5, -60.1], [14.8, -61.5], [15.0, -62.8], [15.3, -64.1], [15.7, -65.4], [15.9, -66.8], [16.2, -68.0], [16.1, -69.5], [16.2, -70.7], [16.8, -72.0], [17.3, -73.7], [17.6, -75.3], [17.8, -76.8], [17.9, -76.9], [18.2, -78.5], [18.5, -79.7], [18.8, -81.1], [19.4, -82.5], [19.7, -83.8], [19.9, -85.3], [20.4, -86.5], [20.7, -87.0], [20.9, -87.8], [21.3, -89.5], [21.6, -90.7], [21.9, -91.7], [22.1, -92.8], [22.5, -93.8], [22.9, -94.8], [23.7, -95.9], [23.9, -97.0], [24.2, -97.8], [24.4, -98.2], [24.8, -99.3], [25.0, -100.5], [25.4, -101.9], [26.0, -103.2], [27.6, -103.7], [29.3, -102.6], [31.5, -101.3], [33.2, -99.7], [35.8, -97.7], [37.7, -93.2], [40.2, -89.9], [43.4, -86.5]], ""type"": ""LineString""}",5
1988264N13328,1988,HELENE,125,"{""coordinates"": [[13.4, -31.6], [13.3, -32.7], [13.2, -33.8], [13.0, -34.8], [12.4, -35.7], [12.2, -36.7], [12.0, -37.7], [12.1, -38.8], [12.4, -39.9], [12.7, -40.6], [13.0, -41.5], [13.2, -42.3], [13.5, -43.1], [13.9, -44.0], [14.1, -44.9], [14.7, -45.5], [15.3, -46.1], [15.9, -46.9], [16.6, -47.5], [17.4, -48.0], [18.1, -48.5], [18.7, -48.9], [19.4, -49.0], [20.0, -49.1], [20.9, -49.3], [22.2, -49.5], [23.4, -49.7], [24.5, -49.9], [25.8, -50.3], [27.1, -51.1], [28.2, -51.9], [29.8, -52.0], [30.9, -51.9], [31.9, -51.5], [32.8, -51.0], [33.5, -50.3], [34.7, -49.5], [36.1, -48.5], [38.0, -46.5], [40.2, -44.4], [42.9, -42.0], [46.2, -38.8], [50.2, -34.5], [55.0, -30.0]], ""type"": ""LineString""}",4
1988285N09318,1988,JOAN:MIRIAM,125,"{""coordinates"": [[8.9, -42.2], [9.5, -43.6], [10.1, -45.0], [10.7, -46.4], [11.2, -47.9], [11.5, -49.0], [11.8, -50.1], [12.1, -51.3], [12.3, -52.5], [12.4, -53.8], [12.5, -54.9], [12.6, -56.0], [12.7, -57.1], [12.6, -58.3], [12.4, -59.4], [12.2, -60.0], [12.0, -60.8], [12.1, -61.5], [12.1, -61.8], [12.1, -62.8], [12.0, -63.8], [11.9, -64.9], [12.0, -66.1], [12.0, -67.2], [11.9, -68.2], [12.0, -69.2], [12.0, -70.2], [12.0, -71.2], [11.9, -72.1], [11.8, -73.0], [11.8, -74.0], [11.7, -75.0], [11.5, -75.8], [11.3, -76.5], [11.2, -77.2], [11.3, -77.8], [11.4, -78.3], [11.3, -78.9], [11.3, -79.3], [11.1, -79.8], [11.1, -79.5], [11.3, -79.9], [11.5, -80.3], [11.5, -80.7], [11.6, -81.2], [11.8, -81.8], [11.9, -82.5], [11.9, -83.2], [11.9, -83.7], [11.9, -83.9], [12.0, -85.0], [12.1, -85.9], [12.2, -86.8], [12.5, -87.8], [12.8, -88.7], [13.1, -89.5], [13.4, -90.2], [13.6, -90.9], [13.8, -91.5], [14.0, -92.1], [14.1, -92.7], [14.0, -93.4], [13.7, -94.0], [13.4, -94.6], [13.0, -95.2], [12.5, -95.9], [12.2, -96.3], [11.9, -96.9], [11.8, -97.6], [11.8, -98.3], [11.8, -98.9], [11.9, -99.5], [12.0, -100.0], [12.0, -100.5], [12.0, -101.6], [12.1, -102.6], [12.2, -103.7], [12.3, -104.8], [12.4, -105.8], [12.6, -106.9], [12.7, -108.0], [12.9, -109.0], [13.4, -110.3], [14.0, -111.5], [14.6, -112.3], [15.2, -113.1], [15.8, -113.6], [16.4, -114.1], [16.8, -114.8], [17.2, -115.5], [17.6, -116.2], [17.9, -116.9], [18.2, -117.6], [18.4, -118.3]], ""type"": ""LineString""}",4
1989243N12339,1989,GABRIELLE,125,"{""coordinates"": [[11.6, -21.0], [11.3, -23.0], [11.3, -24.8], [11.4, -26.5], [11.5, -28.3], [11.5, -30.0], [11.5, -31.7], [11.8, -33.4], [12.3, -35.1], [12.8, -36.8], [13.4, -38.6], [13.9, -40.3], [14.4, -42.0], [14.8, -43.8], [15.2, -45.5], [15.6, -47.2], [16.1, -48.8], [16.5, -50.3], [16.8, -50.9], [17.0, -51.5], [17.4, -52.7], [18.0, -53.8], [18.6, -54.8], [19.3, -55.7], [19.9, -56.5], [20.6, -57.2], [21.4, -57.8], [22.2, -58.3], [23.1, -58.8], [24.0, -59.3], [25.1, -59.8], [26.4, -60.0], [27.7, -60.0], [29.0, -59.9], [30.5, -59.8], [32.1, -59.6], [33.7, -59.6], [35.1, -59.6], [36.4, -59.7], [37.2, -59.8], [38.0, -59.9], [38.5, -60.0], [38.9, -60.1], [39.1, -60.3], [39.1, -60.4], [39.1, -60.6], [39.1, -61.1], [39.1, -61.6], [39.0, -62.0], [39.4, -62.0], [39.9, -61.3], [40.2, -60.6], [40.3, -59.7], [40.5, -58.7], [41.0, -57.1], [41.8, -55.3], [42.7, -53.5], [43.8, -51.5]], ""type"": ""LineString""}",4
1989254N13340,1989,HUGO,140,"{""coordinates"": [[13.2, -20.0], [13.3, -21.8], [13.2, -23.7], [13.0, -25.5], [12.8, -27.3], [12.5, -29.2], [12.5, -31.0], [12.5, -32.9], [12.5, -34.8], [12.6, -36.7], [12.6, -38.2], [12.7, -40.0], [12.8, -41.8], [12.8, -43.5], [12.9, -44.9], [13.0, -46.3], [13.2, -47.8], [13.6, -49.1], [13.8, -50.5], [14.0, -51.9], [14.2, -53.3], [14.6, -54.6], [14.8, -56.1], [15.1, -57.3], [15.4, -58.4], [15.8, -59.4], [16.1, -60.4], [16.3, -61.3], [16.4, -61.5], [16.6, -62.5], [16.9, -63.5], [17.2, -64.1], [17.7, -64.8], [18.2, -65.5], [18.3, -65.6], [19.1, -66.4], [19.7, -66.8], [20.7, -67.3], [21.6, -68.0], [22.6, -68.6], [23.5, -69.3], [24.4, -70.1], [25.2, -71.0], [26.3, -72.2], [27.2, -73.4], [28.0, -74.9], [29.0, -76.1], [30.2, -77.5], [31.7, -78.8], [32.8, -79.8], [33.5, -80.3], [35.9, -81.7], [38.5, -81.8], [42.2, -80.2], [46.0, -74.5], [49.0, -69.0], [51.0, -65.0], [52.0, -62.0], [52.5, -60.5], [53.0, -59.5], [53.5, -58.5], [54.0, -57.0], [56.0, -52.0], [58.0, -46.0]], ""type"": ""LineString""}",5
1990236N13314,1990,GUSTAV,105,"{""coordinates"": [[12.6, -45.9], [12.9, -46.9], [13.2, -48.0], [13.3, -49.0], [13.5, -50.1], [13.7, -51.2], [13.8, -52.3], [14.0, -53.3], [14.2, -54.4], [14.5, -55.5], [15.0, -56.4], [15.3, -57.0], [15.9, -57.7], [16.6, -58.0], [17.3, -58.2], [18.1, -58.2], [19.0, -58.1], [20.0, -58.0], [21.1, -58.0], [22.2, -57.8], [22.9, -57.8], [23.7, -57.8], [24.4, -57.8], [25.2, -57.8], [26.0, -57.8], [27.0, -57.8], [27.8, -57.8], [28.9, -57.7], [30.3, -57.5], [31.7, -57.2], [33.0, -56.5], [34.4, -55.6], [35.6, -54.5], [36.8, -53.2], [38.0, -52.0], [39.4, -50.9], [40.7, -49.8], [42.1, -48.6], [43.8, -48.0], [46.0, -46.5], [48.5, -44.5]], ""type"": ""LineString""}",3
1991228N26286,1991,BOB,100,"{""coordinates"": [[25.6, -74.3], [25.7, -74.9], [25.9, -75.4], [26.4, -75.8], [27.1, -76.2], [27.8, -76.5], [28.4, -76.9], [29.0, -77.1], [29.7, -77.0], [30.5, -76.9], [31.5, -76.6], [33.0, -76.1], [34.6, -75.3], [36.5, -74.5], [38.9, -73.0], [41.2, -71.6], [41.4, -71.4], [43.8, -69.6], [44.1, -69.1], [45.6, -67.6], [47.0, -65.5], [48.4, -61.9], [49.8, -58.3], [50.9, -54.9], [51.6, -51.4], [51.9, -47.3], [51.9, -42.8], [51.5, -38.3], [50.7, -34.1], [49.3, -30.3], [47.7, -26.9], [46.3, -23.9], [45.3, -21.4], [44.2, -19.9], [43.1, -19.4], [42.4, -19.1], [42.2, -18.6], [42.1, -18.1], [41.9, -17.9], [41.7, -17.8], [41.3, -17.6], [40.9, -17.3], [40.5, -16.8], [40.2, -16.0], [40.0, -15.2], [39.9, -14.4], [39.9, -13.8], [40.0, -13.1], [40.0, -12.4], [40.0, -11.8], [40.0, -11.3], [40.0, -10.9], [40.0, -10.5], [40.0, -10.1], [40.0, -9.9]], ""type"": ""LineString""}",3
1991248N27304,1991,CLAUDETTE,115,"{""coordinates"": [[26.7, -55.9], [26.8, -55.7], [26.7, -55.6], [26.5, -55.7], [26.2, -56.0], [26.0, -56.5], [25.9, -57.1], [26.0, -57.9], [26.2, -58.8], [26.4, -59.7], [26.6, -60.3], [26.8, -61.0], [27.0, -61.5], [27.2, -61.7], [27.7, -62.4], [28.4, -62.8], [29.2, -63.1], [30.0, -63.3], [31.0, -63.2], [31.9, -62.5], [32.9, -61.4], [33.8, -60.5], [34.2, -59.0], [34.3, -57.4], [33.9, -56.0], [33.5, -54.0], [33.4, -51.8], [33.6, -48.8], [33.9, -46.1], [34.3, -43.4], [34.5, -40.5], [34.5, -38.3], [34.2, -36.5], [33.9, -34.7], [34.3, -33.1], [34.7, -31.9], [35.2, -30.7], [35.6, -29.6], [36.0, -28.4], [36.2, -27.3], [36.3, -26.5], [36.8, -26.1], [37.0, -25.9]], ""type"": ""LineString""}",4
1992230N11325,1992,ANDREW,150,"{""coordinates"": [[10.8, -35.5], [11.2, -37.4], [11.7, -39.6], [12.3, -42.0], [13.1, -44.2], [13.6, -46.2], [14.1, -48.0], [14.6, -49.9], [15.4, -51.8], [16.3, -53.5], [17.2, -55.3], [18.0, -56.9], [18.8, -58.3], [19.8, -59.3], [20.7, -60.0], [21.7, -60.7], [22.5, -61.5], [23.2, -62.4], [23.9, -63.3], [24.4, -64.2], [24.8, -64.9], [25.3, -65.9], [25.6, -67.0], [25.8, -68.3], [25.7, -69.7], [25.6, -71.1], [25.5, -72.5], [25.4, -74.2], [25.4, -75.8], [25.4, -76.6], [25.4, -77.5], [25.4, -77.8], [25.4, -79.3], [25.5, -80.2], [25.5, -80.3], [25.6, -81.2], [25.8, -83.1], [26.2, -85.0], [26.6, -86.7], [27.2, -88.2], [27.8, -89.6], [28.5, -90.5], [29.2, -91.3], [29.6, -91.5], [30.1, -91.7], [30.9, -91.6], [31.5, -91.1], [32.1, -90.5], [32.8, -89.6], [33.6, -88.4], [34.4, -86.7], [35.4, -84.0]], ""type"": ""LineString""}",5
1993235N20307,1993,EMILY,100,"{""coordinates"": [[19.9, -52.6], [20.5, -53.6], [21.3, -54.8], [22.3, -56.0], [23.2, -57.1], [24.3, -57.8], [25.4, -58.6], [26.7, -59.5], [27.6, -60.0], [28.0, -60.3], [27.9, -60.5], [28.0, -60.4], [28.2, -60.4], [28.3, -60.7], [27.9, -61.0], [27.4, -61.2], [26.9, -61.7], [26.6, -62.4], [26.4, -63.0], [26.3, -63.5], [26.4, -64.4], [26.6, -65.2], [27.0, -66.1], [27.4, -66.9], [28.0, -67.6], [28.6, -68.2], [29.3, -68.8], [30.0, -69.2], [30.6, -69.7], [31.2, -70.2], [31.5, -70.8], [31.8, -71.4], [32.0, -72.2], [32.4, -73.0], [32.9, -73.8], [33.6, -74.7], [34.5, -75.2], [35.2, -75.1], [35.6, -74.9], [36.6, -74.4], [37.5, -72.7], [38.2, -70.7], [39.0, -68.5], [39.2, -66.0], [39.2, -63.6], [39.0, -61.4], [38.6, -59.6], [38.1, -58.3], [37.5, -57.7], [36.9, -57.5], [36.4, -57.6], [36.0, -57.6], [35.8, -57.5], [36.1, -57.2], [36.7, -56.9], [37.4, -56.4], [38.0, -55.7], [38.7, -54.8], [39.0, -53.0], [39.3, -51.1], [39.8, -49.4]], ""type"": ""LineString""}",3
1995220N14329,1995,FELIX,120,"{""coordinates"": [[14.3, -30.8], [14.7, -32.5], [15.0, -34.4], [15.5, -36.4], [15.7, -38.3], [16.0, -40.2], [16.2, -41.9], [16.6, -43.7], [17.0, -45.6], [17.5, -47.4], [18.0, -49.1], [18.4, -50.8], [18.9, -52.4], [19.6, -53.9], [20.4, -55.4], [21.3, -56.5], [22.1, -57.8], [22.9, -59.0], [23.6, -60.2], [24.3, -61.0], [25.1, -61.6], [25.9, -61.9], [26.6, -62.3], [27.4, -62.3], [28.2, -62.5], [29.0, -62.9], [29.9, -63.4], [30.7, -64.1], [31.3, -65.1], [31.9, -66.2], [32.5, -67.4], [33.1, -68.8], [33.5, -70.1], [34.0, -71.3], [34.6, -72.4], [34.8, -72.7], [35.3, -72.9], [35.6, -72.9], [36.1, -72.7], [36.5, -72.2], [36.8, -71.5], [37.1, -70.7], [37.1, -69.9], [36.9, -68.9], [36.6, -68.1], [36.1, -67.8], [35.7, -67.5], [35.4, -67.4], [35.1, -67.5], [35.0, -67.9], [35.4, -68.2], [35.9, -68.3], [36.6, -67.8], [37.7, -67.0], [39.0, -66.1], [40.6, -63.3], [42.5, -59.8], [44.5, -55.8], [46.8, -50.8], [49.0, -46.0], [50.8, -40.5], [53.5, -35.5], [56.0, -34.0], [58.0, -31.0], [59.5, -26.0], [60.0, -20.0], [60.0, -14.0], [60.0, -7.5], [61.5, -1.0]], ""type"": ""LineString""}",4
1995240N11337,1995,LUIS,120,"{""coordinates"": [[11.3, -22.7], [11.1, -23.8], [11.0, -24.3], [10.9, -24.9], [11.1, -26.0], [11.4, -27.5], [11.6, -29.0], [11.8, -30.5], [12.2, -31.9], [12.7, -33.1], [13.0, -34.2], [13.2, -35.3], [13.4, -36.2], [13.7, -37.0], [14.0, -37.9], [14.3, -38.8], [14.6, -39.7], [15.0, -40.7], [15.4, -41.7], [15.8, -42.6], [16.2, -43.6], [16.5, -44.7], [16.8, -45.8], [17.0, -46.9], [17.2, -48.0], [17.3, -49.2], [17.3, -50.5], [17.4, -51.8], [17.3, -53.1], [17.3, -54.3], [17.1, -55.6], [17.0, -56.8], [17.0, -58.0], [17.0, -59.1], [17.1, -60.1], [17.3, -61.0], [17.5, -61.7], [18.0, -62.4], [18.4, -63.0], [18.9, -63.6], [19.4, -64.2], [20.1, -64.9], [20.7, -65.4], [21.3, -66.0], [22.0, -66.6], [22.8, -67.2], [24.3, -68.0], [25.8, -68.8], [26.4, -69.3], [26.5, -69.5], [27.1, -69.8], [29.1, -69.5], [31.0, -69.1], [32.7, -68.6], [34.5, -67.2], [36.5, -65.4], [38.4, -63.7], [40.9, -60.9], [43.9, -57.7], [47.1, -54.2], [51.5, -48.5], [55.0, -46.0], [57.0, -45.0], [58.0, -44.0], [59.0, -42.0], [60.0, -40.0]], ""type"": ""LineString""}",4
1995256N12309,1995,MARILYN,100,"{""coordinates"": [[11.7, -50.9], [11.8, -52.7], [11.9, -54.3], [12.1, -55.4], [12.5, -56.5], [13.0, -57.7], [13.5, -58.8], [14.2, -59.8], [15.0, -60.8], [15.5, -61.3], [15.8, -61.7], [16.5, -62.8], [16.8, -63.5], [17.4, -64.2], [17.9, -64.7], [18.5, -65.2], [19.0, -65.8], [19.7, -66.4], [20.4, -67.0], [20.7, -67.1], [21.2, -67.5], [22.0, -68.2], [22.9, -68.8], [24.0, -69.1], [25.0, -69.4], [26.1, -69.5], [27.2, -69.3], [28.4, -69.0], [29.6, -68.6], [31.0, -68.2], [32.6, -67.7], [34.2, -66.8], [35.8, -66.1], [37.3, -65.2], [38.3, -64.3], [39.0, -63.3], [39.3, -61.9], [39.4, -60.6], [39.6, -59.3], [39.8, -58.3], [39.7, -57.6], [39.4, -57.1], [39.0, -56.8], [38.4, -56.7], [37.8, -56.7], [37.1, -56.7], [36.6, -56.8], [35.9, -57.2], [35.0, -58.1], [33.8, -57.7], [33.0, -57.0], [32.6, -56.6], [32.0, -56.3], [31.1, -56.0], [30.9, -55.1], [31.0, -54.7], [31.1, -54.2], [31.3, -53.8], [31.5, -53.4], [31.7, -53.1], [31.8, -52.6], [32.2, -52.1], [32.6, -51.7], [32.9, -51.4], [33.2, -51.1], [33.6, -50.9], [34.0, -50.6], [34.3, -49.9], [34.8, -49.1], [35.3, -48.2], [35.3, -47.2], [34.9, -47.7], [34.6, -48.5], [34.6, -49.3], [34.7, -50.0], [34.8, -50.5], [35.0, -51.0], [35.2, -51.5], [35.3, -51.9]], ""type"": ""LineString""}",3
